"docid","paragraphid","sentenceid","tokenid","token","pos"
"2010.02.07.japan.prius.recall.ft","0","3","15","investigation","NN"
"2010.02.07.japan.prius.recall.ft","0","3","16","into","IN"
"2010.02.07.japan.prius.recall.ft","0","3","17","problems","NNS"
"2010.02.07.japan.prius.recall.ft","0","3","18","with","IN"
"2010.02.07.japan.prius.recall.ft","0","3","19","the","DT"
"2010.02.07.japan.prius.recall.ft","0","3","20","Prius","NN"
"2010.02.07.japan.prius.recall.ft","0","3","21",",",","
"2010.02.07.japan.prius.recall.ft","0","3","22","Toyota","NNP"
"2010.02.07.japan.prius.recall.ft","0","3","23","'s","POS"
"2010.02.07.japan.prius.recall.ft","0","3","24","fourth-best","NN"
"2010.02.07.japan.prius.recall.ft","0","3","25","selling","NN"
"2010.02.07.japan.prius.recall.ft","0","3","26","model","NN"
"2010.02.07.japan.prius.recall.ft","0","3","27","in","IN"
"2010.02.07.japan.prius.recall.ft","0","3","28","the","DT"
"2010.02.07.japan.prius.recall.ft","0","3","29","United","NNP"
"2010.02.07.japan.prius.recall.ft","0","3","30","States","NNPS"
"2010.02.07.japan.prius.recall.ft","0","3","31","and","CC"
"2010.02.07.japan.prius.recall.ft","0","3","32","the","DT"
"2010.02.07.japan.prius.recall.ft","0","3","33","best-selling","JJ"
"2010.02.07.japan.prius.recall.ft","0","3","34","model","NN"
"2010.02.07.japan.prius.recall.ft","0","3","35","in","IN"
"2010.02.07.japan.prius.recall.ft","0","3","36","Japan","NNP"
"2010.02.07.japan.prius.recall.ft","0","3","37",".","."
"2010.02.07.japan.prius.recall.ft","0","4","0","The","DT"
"2010.02.07.japan.prius.recall.ft","0","4","1","company","NN"
"2010.02.07.japan.prius.recall.ft","0","4","2","has","VBZ"
"2010.02.07.japan.prius.recall.ft","0","4","3","acknowledged","VBN"
"2010.02.07.japan.prius.recall.ft","0","4","4","a","DT"
"2010.02.07.japan.prius.recall.ft","0","4","5","software","NN"
"2010.02.07.japan.prius.recall.ft","0","4","6","glitch","NN"
"2010.02.07.japan.prius.recall.ft","0","4","7","that","WDT"
"2010.02.07.japan.prius.recall.ft","0","4","8","is","VBZ"
"2010.02.07.japan.prius.recall.ft","0","4","9","causing","VBG"
"2010.02.07.japan.prius.recall.ft","0","4","10","problems","NNS"
"2010.02.07.japan.prius.recall.ft","0","4","11","with","IN"
"2010.02.07.japan.prius.recall.ft","0","4","12","its","PRP$"
"2010.02.07.japan.prius.recall.ft","0","4","13","braking","VBG"
"2010.02.07.japan.prius.recall.ft","0","4","14",".","."
"2010.02.07.japan.prius.recall.ft","0","5","0","It","PRP"
"2010.02.07.japan.prius.recall.ft","0","5","1","said","VBD"
"2010.02.07.japan.prius.recall.ft","0","5","2","it","PRP"
"2010.02.07.japan.prius.recall.ft","0","5","3","is","VBZ"
"2010.02.07.japan.prius.recall.ft","0","5","4","looking","VBG"
"2010.02.07.japan.prius.recall.ft","0","5","5","further","RBR"
"2010.02.07.japan.prius.recall.ft","0","5","6","at","IN"
"2010.02.07.japan.prius.recall.ft","0","5","7","the","DT"
"2010.02.07.japan.prius.recall.ft","0","5","8","best","JJS"
"2010.02.07.japan.prius.recall.ft","0","5","9","way","NN"
"2010.02.07.japan.prius.recall.ft","0","5","10","to","TO"
"2010.02.07.japan.prius.recall.ft","0","5","11","repair","VB"
"2010.02.07.japan.prius.recall.ft","0","5","12","the","DT"
"2010.02.07.japan.prius.recall.ft","0","5","13","problem","NN"
"2010.02.07.japan.prius.recall.ft","0","5","14",".","."
"2010.02.07.japan.prius.recall.ft","0","6","0","On","IN"
"2010.02.07.japan.prius.recall.ft","0","6","1","Thursday","NNP"
"2010.02.07.japan.prius.recall.ft","0","6","2",",",","
"2010.02.07.japan.prius.recall.ft","0","6","3","Ford","NNP"
"2010.02.07.japan.prius.recall.ft","0","6","4","announced","VBD"
"2010.02.07.japan.prius.recall.ft","0","6","5","that","IN"
"2010.02.07.japan.prius.recall.ft","0","6","6","it","PRP"
"2010.02.07.japan.prius.recall.ft","0","6","7","was","VBD"
"2010.02.07.japan.prius.recall.ft","0","6","8","changing","VBG"
"2010.02.07.japan.prius.recall.ft","0","6","9","the","DT"
"2010.02.07.japan.prius.recall.ft","0","6","10","software","NN"
"2010.02.07.japan.prius.recall.ft","0","6","11","in","IN"
"2010.02.07.japan.prius.recall.ft","0","6","12","the","DT"
"2010.02.07.japan.prius.recall.ft","0","6","13","braking","VBG"
"2010.02.07.japan.prius.recall.ft","0","6","14","system","NN"
"2010.02.07.japan.prius.recall.ft","0","6","15","for","IN"
"2010.02.07.japan.prius.recall.ft","0","6","16","its","PRP$"
"2010.02.07.japan.prius.recall.ft","0","6","17","Fusion","NNP"
"2010.02.07.japan.prius.recall.ft","0","6","18","and","CC"
"2010.02.07.japan.prius.recall.ft","0","6","19","Mercury","NNP"
"2010.02.07.japan.prius.recall.ft","0","6","20","Milan","NNP"
"2010.02.07.japan.prius.recall.ft","0","6","21","hybrids","NNS"
"2010.02.07.japan.prius.recall.ft","0","6","22","to","TO"
"2010.02.07.japan.prius.recall.ft","0","6","23","correct","VB"
"2010.02.07.japan.prius.recall.ft","0","6","24","an","DT"
"2010.02.07.japan.prius.recall.ft","0","6","25","occasion","NN"
"2010.02.07.japan.prius.recall.ft","0","6","26","glitch","NN"
"2010.02.07.japan.prius.recall.ft","0","6","27","in","IN"
"2010.02.07.japan.prius.recall.ft","0","6","28","the","DT"
"2010.02.07.japan.prius.recall.ft","0","6","29","old","JJ"
"2010.02.07.japan.prius.recall.ft","0","6","30","software","NN"
"2010.02.07.japan.prius.recall.ft","0","6","31",".","."
"2010.02.07.japan.prius.recall.ft","0","7","0","Ford","NNP"
"2010.02.07.japan.prius.recall.ft","0","7","1","said","VBD"
"2010.02.07.japan.prius.recall.ft","0","7","2","no","DT"
"2010.02.07.japan.prius.recall.ft","0","7","3","injuries","NNS"
"2010.02.07.japan.prius.recall.ft","0","7","4","had","VBD"
"2010.02.07.japan.prius.recall.ft","0","7","5","been","VBN"
"2010.02.07.japan.prius.recall.ft","0","7","6","reported","VBN"
"2010.02.07.japan.prius.recall.ft","0","7","7","involving","VBG"
"2010.02.07.japan.prius.recall.ft","0","7","8","the","DT"
"2010.02.07.japan.prius.recall.ft","0","7","9","problem","NN"
"2010.02.07.japan.prius.recall.ft","0","7","10",".","."
"2010.02.07.japan.prius.recall.ft","0","8","0","The","DT"
"2010.02.07.japan.prius.recall.ft","0","8","1","Fusion","NN"
"2010.02.07.japan.prius.recall.ft","0","8","2","/","NN"
"2010.02.07.japan.prius.recall.ft","0","8","3","Milan","NNP"
"2010.02.07.japan.prius.recall.ft","0","8","4","'s","POS"
"2010.02.07.japan.prius.recall.ft","0","8","5","issue","NN"
"2010.02.07.japan.prius.recall.ft","0","8","6","seemed","VBD"
"2010.02.07.japan.prius.recall.ft","0","8","7","less","RBR"
"2010.02.07.japan.prius.recall.ft","0","8","8","serious","JJ"
"2010.02.07.japan.prius.recall.ft","0","8","9","than","IN"
"2010.02.07.japan.prius.recall.ft","0","8","10","that","DT"
"2010.02.07.japan.prius.recall.ft","0","8","11","of","IN"
"2010.02.07.japan.prius.recall.ft","0","8","12","the","DT"
"2010.02.07.japan.prius.recall.ft","0","8","13","Prius","NN"
"2010.02.07.japan.prius.recall.ft","0","8","14",",",","
"2010.02.07.japan.prius.recall.ft","0","8","15","said","VBD"
"2010.02.07.japan.prius.recall.ft","0","8","16","David","NNP"
"2010.02.07.japan.prius.recall.ft","0","8","17","Champion","NNP"
"2010.02.07.japan.prius.recall.ft","0","8","18",",",","
"2010.02.07.japan.prius.recall.ft","0","8","19","the","DT"
"2010.02.07.japan.prius.recall.ft","0","8","20","head","NN"
"2010.02.07.japan.prius.recall.ft","0","8","21","of","IN"
"2010.02.07.japan.prius.recall.ft","0","8","22","auto","NN"
"2010.02.07.japan.prius.recall.ft","0","8","23","testing","NN"
"2010.02.07.japan.prius.recall.ft","0","8","24","at","IN"
"2010.02.07.japan.prius.recall.ft","0","8","25","Consumer","NNP"
"2010.02.07.japan.prius.recall.ft","0","8","26","Reports","NNPS"
"2010.02.07.japan.prius.recall.ft","0","8","27",".","."
"2010.02.07.japan.prius.recall.ft","0","9","0","The","DT"
"2010.02.07.japan.prius.recall.ft","0","9","1","NHTSA","NNP"
"2010.02.07.japan.prius.recall.ft","0","9","2","investigation","NN"
"2010.02.07.japan.prius.recall.ft","0","9","3","involves","VBZ"
"2010.02.07.japan.prius.recall.ft","0","9","4","only","RB"
"2010.02.07.japan.prius.recall.ft","0","9","5","2010","CD"
"2010.02.07.japan.prius.recall.ft","0","9","6","model","NN"
"2010.02.07.japan.prius.recall.ft","0","9","7","year","NN"
"2010.02.07.japan.prius.recall.ft","0","9","8","Prius","NN"
"2010.02.07.japan.prius.recall.ft","0","9","9","hybrids","NNS"
"2010.02.07.japan.prius.recall.ft","0","9","10",",",","
"2010.02.07.japan.prius.recall.ft","0","9","11","which","WDT"
"2010.02.07.japan.prius.recall.ft","0","9","12","went","VBD"
"2010.02.07.japan.prius.recall.ft","0","9","13","on","IN"
"2010.02.07.japan.prius.recall.ft","0","9","14","sale","NN"
"2010.02.07.japan.prius.recall.ft","0","9","15","in","IN"
"2010.02.07.japan.prius.recall.ft","0","9","16","the","DT"
"2010.02.07.japan.prius.recall.ft","0","9","17","middle","NN"
"2010.02.07.japan.prius.recall.ft","0","9","18","of","IN"
"2010.02.07.japan.prius.recall.ft","0","9","19","last","JJ"
"2010.02.07.japan.prius.recall.ft","0","9","20","year","NN"
"2010.02.07.japan.prius.recall.ft","0","9","21",".","."
"2010.02.07.japan.prius.recall.ft","0","10","0","There","EX"
"2010.02.07.japan.prius.recall.ft","0","10","1","are","VBP"
"2010.02.07.japan.prius.recall.ft","0","10","2","only","RB"
"2010.02.07.japan.prius.recall.ft","0","10","3","37,000","CD"
"2010.02.07.japan.prius.recall.ft","0","10","4","of","IN"
"2010.02.07.japan.prius.recall.ft","0","10","5","those","DT"
"2010.02.07.japan.prius.recall.ft","0","10","6","vehicles","NNS"
"2010.02.07.japan.prius.recall.ft","0","10","7","on","IN"
"2010.02.07.japan.prius.recall.ft","0","10","8","the","DT"
"2010.02.07.japan.prius.recall.ft","0","10","9","road","NN"
"2010.02.07.japan.prius.recall.ft","0","10","10",",",","
"2010.02.07.japan.prius.recall.ft","0","10","11","according","VBG"
"2010.02.07.japan.prius.recall.ft","0","10","12","to","TO"
"2010.02.07.japan.prius.recall.ft","0","10","13","the","DT"
"2010.02.07.japan.prius.recall.ft","0","10","14","agency","NN"
"2010.02.07.japan.prius.recall.ft","0","10","15",".","."
"2010.02.07.japan.prius.recall.ft","0","11","0","The","DT"
"2010.02.07.japan.prius.recall.ft","0","11","1","Prius","NN"
"2010.02.07.japan.prius.recall.ft","0","11","2",",",","
"2010.02.07.japan.prius.recall.ft","0","11","3","which","WDT"
"2010.02.07.japan.prius.recall.ft","0","11","4","is","VBZ"
"2010.02.07.japan.prius.recall.ft","0","11","5","built","VBN"
"2010.02.07.japan.prius.recall.ft","0","11","6","in","IN"
"2010.02.07.japan.prius.recall.ft","0","11","7","Japan","NNP"
"2010.02.07.japan.prius.recall.ft","0","11","8",",",","
"2010.02.07.japan.prius.recall.ft","0","11","9","is","VBZ"
"2010.02.07.japan.prius.recall.ft","0","11","10","not","RB"
"2010.02.07.japan.prius.recall.ft","0","11","11","one","CD"
"2010.02.07.japan.prius.recall.ft","0","11","12","of","IN"
"2010.02.07.japan.prius.recall.ft","0","11","13","the","DT"
"2010.02.07.japan.prius.recall.ft","0","11","14","eight","CD"
"2010.02.07.japan.prius.recall.ft","0","11","15","models","NNS"
"2010.02.07.japan.prius.recall.ft","0","11","16","affected","VBN"
"2010.02.07.japan.prius.recall.ft","0","11","17","by","IN"
"2010.02.07.japan.prius.recall.ft","0","11","18","two","CD"
"2010.02.07.japan.prius.recall.ft","0","11","19","recent","JJ"
"2010.02.07.japan.prius.recall.ft","0","11","20","recalls","NNS"
"2010.02.07.japan.prius.recall.ft","0","11","21","--",":"
"2010.02.07.japan.prius.recall.ft","0","11","22","covering","VBG"
"2010.02.07.japan.prius.recall.ft","0","11","23","several","JJ"
"2010.02.07.japan.prius.recall.ft","0","11","24","million","CD"
"2010.02.07.japan.prius.recall.ft","0","11","25","vehicles","NNS"
"2010.02.07.japan.prius.recall.ft","0","11","26","--",":"
"2010.02.07.japan.prius.recall.ft","0","11","27","to","TO"
"2010.02.07.japan.prius.recall.ft","0","11","28","fix","VB"
"2010.02.07.japan.prius.recall.ft","0","11","29","problems","NNS"
"2010.02.07.japan.prius.recall.ft","0","11","30","with","IN"
"2010.02.07.japan.prius.recall.ft","0","11","31","sticking","VBG"
"2010.02.07.japan.prius.recall.ft","0","11","32","gas","NN"
"2010.02.07.japan.prius.recall.ft","0","11","33","pedals","NNS"
"2010.02.07.japan.prius.recall.ft","0","11","34",".","."
"2010.02.07.japan.prius.recall.ft","0","12","0","All","DT"
"2010.02.07.japan.prius.recall.ft","0","12","1","of","IN"
"2010.02.07.japan.prius.recall.ft","0","12","2","those","DT"
"2010.02.07.japan.prius.recall.ft","0","12","3","models","NNS"
"2010.02.07.japan.prius.recall.ft","0","12","4","were","VBD"
"2010.02.07.japan.prius.recall.ft","0","12","5","built","VBN"
"2010.02.07.japan.prius.recall.ft","0","12","6","at","IN"
"2010.02.07.japan.prius.recall.ft","0","12","7","North","NNP"
"2010.02.07.japan.prius.recall.ft","0","12","8","American","NNP"
"2010.02.07.japan.prius.recall.ft","0","12","9","plants","NNS"
"2010.02.07.japan.prius.recall.ft","0","12","10",".","."
"2010.02.07.japan.prius.recall.ft","0","13","0","NHTSA","NNP"
"2010.02.07.japan.prius.recall.ft","0","13","1","said","VBD"
"2010.02.07.japan.prius.recall.ft","0","13","2","its","PRP$"
"2010.02.07.japan.prius.recall.ft","0","13","3","Office","NNP"
"2010.02.07.japan.prius.recall.ft","0","13","4","of","IN"
"2010.02.07.japan.prius.recall.ft","0","13","5","Defects","NNPS"
"2010.02.07.japan.prius.recall.ft","0","13","6","investigation","NN"
"2010.02.07.japan.prius.recall.ft","0","13","7","has","VBZ"
"2010.02.07.japan.prius.recall.ft","0","13","8","received","VBN"
"2010.02.07.japan.prius.recall.ft","0","13","9","124","CD"
"2010.02.07.japan.prius.recall.ft","0","13","10","reports","NNS"
"2010.02.07.japan.prius.recall.ft","0","13","11","from","IN"
"2010.02.07.japan.prius.recall.ft","0","13","12","consumers","NNS"
"2010.02.07.japan.prius.recall.ft","0","13","13","about","IN"
"2010.02.07.japan.prius.recall.ft","0","13","14","problems","NNS"
"2010.02.07.japan.prius.recall.ft","0","13","15","with","IN"
"2010.02.07.japan.prius.recall.ft","0","13","16","the","DT"
"2010.02.07.japan.prius.recall.ft","0","13","17","Prius","NN"
"2010.02.07.japan.prius.recall.ft","0","13","18","brakes","NNS"
"2010.02.07.japan.prius.recall.ft","0","13","19",",",","
"2010.02.07.japan.prius.recall.ft","0","13","20","including","VBG"
"2010.02.07.japan.prius.recall.ft","0","13","21","four","CD"
"2010.02.07.japan.prius.recall.ft","0","13","22","reports","NNS"
"2010.02.07.japan.prius.recall.ft","0","13","23","that","IN"
"2010.02.07.japan.prius.recall.ft","0","13","24","involved","VBN"
"2010.02.07.japan.prius.recall.ft","0","13","25","crashes","NNS"
"2010.02.07.japan.prius.recall.ft","0","13","26","and","CC"
"2010.02.07.japan.prius.recall.ft","0","13","27","two","CD"
"2010.02.07.japan.prius.recall.ft","0","13","28","that","WDT"
"2010.02.07.japan.prius.recall.ft","0","13","29","resulted","VBD"
"2010.02.07.japan.prius.recall.ft","0","13","30","in","IN"
"2010.02.07.japan.prius.recall.ft","0","13","31","injuries","NNS"
"2010.02.07.japan.prius.recall.ft","0","13","32",".","."
"2010.02.07.japan.prius.recall.ft","0","14","0","No","DT"
"2010.02.07.japan.prius.recall.ft","0","14","1","fatalities","NNS"
"2010.02.07.japan.prius.recall.ft","0","14","2","have","VBP"
"2010.02.07.japan.prius.recall.ft","0","14","3","been","VBN"
"2010.02.07.japan.prius.recall.ft","0","14","4","reported","VBN"
"2010.02.07.japan.prius.recall.ft","0","14","5",".","."
"2010.02.07.japan.prius.recall.ft","0","15","0","Investigators","NNS"
"2010.02.07.japan.prius.recall.ft","0","15","1","have","VBP"
"2010.02.07.japan.prius.recall.ft","0","15","2","spoken","VBN"
"2010.02.07.japan.prius.recall.ft","0","15","3","with","IN"
"2010.02.07.japan.prius.recall.ft","0","15","4","consumers","NNS"
"2010.02.07.japan.prius.recall.ft","0","15","5","and","CC"
"2010.02.07.japan.prius.recall.ft","0","15","6","conducted","VBN"
"2010.02.07.japan.prius.recall.ft","0","15","7","preliminary","JJ"
"2010.02.07.japan.prius.recall.ft","0","15","8","field","NN"
"2010.02.07.japan.prius.recall.ft","0","15","9","work","NN"
"2010.02.07.japan.prius.recall.ft","0","15","10",".","."
"2010.02.07.japan.prius.recall.ft","0","16","0","Late","RB"
"2010.02.07.japan.prius.recall.ft","0","16","1","Wednesday","NNP"
"2010.02.07.japan.prius.recall.ft","0","16","2",",",","
"2010.02.07.japan.prius.recall.ft","0","16","3","Toyota","NNP"
"2010.02.07.japan.prius.recall.ft","0","16","4","President","NNP"
"2010.02.07.japan.prius.recall.ft","0","16","5","Akio","NNP"
"2010.02.07.japan.prius.recall.ft","0","16","6","Toyoda","NNP"
"2010.02.07.japan.prius.recall.ft","0","16","7","spoke","VBD"
"2010.02.07.japan.prius.recall.ft","0","16","8","with","IN"
"2010.02.07.japan.prius.recall.ft","0","16","9","U.S.","NNP"
"2010.02.07.japan.prius.recall.ft","0","16","10","Transportation","NNP"
"2010.02.07.japan.prius.recall.ft","0","16","11","Secretary","NNP"
"2010.02.07.japan.prius.recall.ft","0","16","12","Ray","NNP"
"2010.02.07.japan.prius.recall.ft","0","16","13","LaHood","NNP"
"2010.02.07.japan.prius.recall.ft","0","16","14",",",","
"2010.02.07.japan.prius.recall.ft","0","16","15","reassuring","VBG"
"2010.02.07.japan.prius.recall.ft","0","16","16","him","PRP"
"2010.02.07.japan.prius.recall.ft","0","16","17","that","IN"
"2010.02.07.japan.prius.recall.ft","0","16","18","Toyota","NNP"
"2010.02.07.japan.prius.recall.ft","0","16","19","takes","VBZ"
"2010.02.07.japan.prius.recall.ft","0","16","20","U.S.","NNP"
"2010.02.07.japan.prius.recall.ft","0","16","21","safety","NN"
"2010.02.07.japan.prius.recall.ft","0","16","22","concerns","NNS"
"2010.02.07.japan.prius.recall.ft","0","16","23","seriously","RB"
"2010.02.07.japan.prius.recall.ft","0","16","24","and","CC"
"2010.02.07.japan.prius.recall.ft","0","16","25","puts","VBZ"
"2010.02.07.japan.prius.recall.ft","0","16","26","safety","NN"
"2010.02.07.japan.prius.recall.ft","0","16","27","at","IN"
"2010.02.07.japan.prius.recall.ft","0","16","28","the","DT"
"2010.02.07.japan.prius.recall.ft","0","16","29","top","NN"
"2010.02.07.japan.prius.recall.ft","0","16","30","of","IN"
"2010.02.07.japan.prius.recall.ft","0","16","31","the","DT"
"2010.02.07.japan.prius.recall.ft","0","16","32","company","NN"
"2010.02.07.japan.prius.recall.ft","0","16","33","'s","POS"
"2010.02.07.japan.prius.recall.ft","0","16","34","priorities","NNS"
"2010.02.07.japan.prius.recall.ft","0","16","35",",",","
"2010.02.07.japan.prius.recall.ft","0","16","36","according","VBG"
"2010.02.07.japan.prius.recall.ft","0","16","37","to","TO"
"2010.02.07.japan.prius.recall.ft","0","16","38","NHTSA","NNP"
"2010.02.07.japan.prius.recall.ft","0","16","39","'s","POS"
"2010.02.07.japan.prius.recall.ft","0","16","40","statement","NN"
"2010.02.07.japan.prius.recall.ft","0","16","41",".","."
"2010.02.07.japan.prius.recall.ft","0","17","0","Toyota","NNP"
"2010.02.07.japan.prius.recall.ft","0","17","1","had","VBD"
"2010.02.07.japan.prius.recall.ft","0","17","2","only","RB"
"2010.02.07.japan.prius.recall.ft","0","17","3","limited","VBN"
"2010.02.07.japan.prius.recall.ft","0","17","4","comment","NN"
"2010.02.07.japan.prius.recall.ft","0","17","5","on","IN"
"2010.02.07.japan.prius.recall.ft","0","17","6","the","DT"
"2010.02.07.japan.prius.recall.ft","0","17","7","probe","NN"
"2010.02.07.japan.prius.recall.ft","0","17","8",".","."
"2010.02.07.japan.prius.recall.ft","0","18","0","""","``"
"2010.02.07.japan.prius.recall.ft","0","18","1","We","PRP"
"2010.02.07.japan.prius.recall.ft","0","18","2","have","VBP"
"2010.02.07.japan.prius.recall.ft","0","18","3","heard","VBN"
"2010.02.07.japan.prius.recall.ft","0","18","4","about","IN"
"2010.02.07.japan.prius.recall.ft","0","18","5","NHTSA","NNP"
"2010.02.07.japan.prius.recall.ft","0","18","6","'s","POS"
"2010.02.07.japan.prius.recall.ft","0","18","7","intention","NN"
"2010.02.07.japan.prius.recall.ft","0","18","8","to","TO"
"2010.02.07.japan.prius.recall.ft","0","18","9","begin","VB"
"2010.02.07.japan.prius.recall.ft","0","18","10","an","DT"
"2010.02.07.japan.prius.recall.ft","0","18","11","investigation","NN"
"2010.02.07.japan.prius.recall.ft","0","18","12",".","."
"2010.02.07.japan.prius.recall.ft","0","19","0","Toyota","NNP"
